,Utility,Utility_sampled,w0,w1
0,4.228640077603064,4.228910340720483,0.3938804181844698,0.6061195818155302
1,3.426292516128037,4.228910340720483,0.3938804181844698,0.6061195818155302
2,3.430764107168916,4.228910340720483,0.3938804181844698,0.6061195818155302
3,3.4444648355314187,4.228910340720483,0.3938804181844698,0.6061195818155302
4,3.5705901337544192,4.228910340720483,0.3938804181844698,0.6061195818155302
5,4.345421580536505,4.322062968514609,0.3938804181844698,0.6061195818155302
6,4.378869346510286,4.322062968514609,0.3938804181844698,0.6061195818155302
7,4.379904413710155,4.322062968514609,0.3938804181844698,0.6061195818155302
8,4.406954290194413,4.395299042736129,0.3938804181844698,0.6061195818155302
9,4.638281406215507,4.6983733259582685,0.3938804181844698,0.6061195818155302
10,4.668169505114958,4.6983733259582685,0.3938804181844698,0.6061195818155302
11,4.671457335946725,4.6983733259582685,0.3938804181844698,0.6061195818155302
12,4.723099204430201,4.767319037440645,0.3938804181844698,0.6061195818155302
13,4.798890944568284,4.767319037440645,0.3938804181844698,0.6061195818155302
14,4.835249885098319,4.846826791642906,0.3938804181844698,0.6061195818155302
15,4.835539643689593,4.846826791642906,0.3938804181844698,0.6061195818155302
16,4.83553892968813,4.846826791642906,0.3938804181844698,0.6061195818155302
17,4.83555148788091,4.846826791642906,0.3938804181844698,0.6061195818155302
18,4.838599381092588,4.846826791642906,0.3938804181844698,0.6061195818155302
19,4.838609065272026,4.846826791642906,0.3938804181844698,0.6061195818155302
20,4.8488483746453666,4.846826791642906,0.3938804181844698,0.6061195818155302
21,4.848914391174696,4.848956654524241,0.3938804181844698,0.6061195818155302
22,4.8489335906559,4.848956654524241,0.3938804181844698,0.6061195818155302
23,4.848930406146921,4.848956654524241,0.3938804181844698,0.6061195818155302
